The intermediate results:
Round 1: 64443,5,14,5
Round 2: 128891,6,30,3
Round 3: 193339,6,46,1
Round 4: 257774,4,72,2
Round 5: 322215,3,96,1

The clustering results:
435,1
436,7
437,1
438,9
439,5
440,8
441,0
442,6
443,0
444,7
445,4
446,5
447,8
448,7
449,9
450,0
451,3
452,3
453,2
454,1
455,8
456,9
457,9
458,8
459,3
460,8
461,4
462,1
463,7
464,2
465,1
466,7
467,4
468,5
469,4
470,3
471,9
472,7
473,6
474,9
475,4
476,6
477,1
478,1
479,2
480,2
481,2
482,8
483,9
484,9
485,1
486,2
487,3
488,9
489,8
490,3
491,1
492,2
493,3
494,6
495,4
496,9
497,8
498,1
499,7
500,0
501,2
502,4
503,2
504,0
505,7
506,5
507,8
508,8
509,6
510,0
511,9
512,1
513,2
514,9
515,6
516,8
517,5
518,8
519,5
520,0
521,2
522,4
523,7
524,6
525,6
526,5
527,2
528,4
529,9
530,8
531,6
532,5
533,6
534,1
535,5
536,4
537,2
538,9
539,1
540,8
541,8
542,0
543,6
544,9
545,2
546,2
547,1
548,8
549,8
550,6
551,6
552,9
553,2
554,6
555,8
556,7
557,6
558,3
559,8
560,6
561,1
562,6
563,1
564,3
565,8
566,4
567,7
568,6
569,1
570,4
571,9
572,2
573,8
574,9
575,4
576,6
577,6
578,0
579,3
580,6
581,6
582,8
583,7
584,2
585,5
586,4
587,5
588,1
589,0
590,9
591,3
592,8
593,1
594,4
595,8
596,4
597,1
598,9
599,3
600,8
601,8
602,4
603,5
604,3
605,2
606,9
607,6
608,9
609,2
610,7
611,0
612,9
613,3
614,3
615,0
616,9
617,1
618,1
619,2
620,9
621,3
622,4
623,8
624,7
625,4
626,4
627,1
628,5
629,0
630,1
631,4
632,9
633,0
634,9
635,1
636,4
637,0
638,8
639,5
640,8
641,9
642,8
643,6
644,3
645,6
646,6
647,6
648,2
649,6
650,9
651,0
652,3
653,6
654,0
655,6
656,8
657,4
658,0
659,7
660,0
661,3
662,8
663,7
664,2
665,0
666,6
667,6
668,1
669,6
670,9
671,4
672,3
673,5
674,7
675,1
676,4
677,2
678,6
679,3
680,7
681,2
682,7
683,5
684,2
685,3
686,2
687,5
688,9
689,9
690,2
691,5
692,5
693,1
694,4
695,2
696,2
697,1
698,5
699,5
700,7
701,0
702,1
703,8
704,4
705,0
706,5
707,2
708,4
709,3
710,9
711,8
712,2
713,1
714,8
715,1
716,8
717,8
718,0
719,7
720,2
721,2
722,8
723,1
724,6
725,0
726,9
727,8
728,0
729,8
730,1
731,3
732,2
733,1
734,0
735,4
736,0
737,7
738,6
739,9
740,9
741,8
742,3
743,0
744,8
745,7
746,1
747,4
748,1
749,0
750,5
751,3
752,1
753,0
754,9
755,7
756,8
757,1
758,1
759,9
760,4
761,9
762,1
763,8
764,6
765,9
766,0
767,5
768,0
769,4
770,2
771,9
772,0
773,1
774,8
775,5
776,5
777,0
778,9
779,7
780,8
781,2
782,4
783,6
784,3
785,8
786,8
787,8
788,4
789,6
790,1
791,3
792,0
793,4
794,8
795,8
796,6
797,0
798,0
799,5
800,4
801,9
802,1
803,8
804,7
805,6
806,1
807,9
808,2
809,3
810,9
811,2
812,2
813,3
814,2
815,8
816,6
817,7
818,8
819,7
820,0
821,6
822,7
823,4
824,1
825,4
826,3
827,7
828,2
829,1
830,1
831,3
832,5
833,9
834,2
835,6
836,6
837,4
838,7
839,1
840,4
841,6
842,9
843,5
844,7
845,5
846,8
847,4
848,0
849,8
850,7
851,0
852,0
853,0
854,8
855,2
856,4
857,6
858,1
859,5
860,2
861,8
862,9
863,9
864,0
865,2
866,5
867,7
868,6
869,2
870,3
871,7
872,1
873,2
874,9
875,5
876,8
877,9
878,8
879,3
880,8
881,7
882,0
883,6
884,5
885,7
886,0
887,9
888,9
889,4
890,8
891,3
892,5
893,9
894,6
895,0
896,1
897,3
898,8
899,8
900,5
901,1
902,7
903,8
904,0
905,6
906,3
907,3
908,2
909,9
910,1
911,6
912,5
913,0
914,4
915,9
916,8
917,8
918,8
919,2
920,6
921,9
922,3
923,3
924,8
925,1
926,6
927,3
928,3
929,2
930,7
931,7
932,4
933,9
934,9
935,1
936,3
937,9
938,9
939,3
940,9
941,9
942,3
943,8
944,9
945,3
946,9
947,2
948,7
949,0
950,6
951,2
952,2
953,6
954,3
955,0
956,4
957,4
958,6
959,7
960,3
961,0
962,9
963,7
964,4
965,1
966,1
967,5
968,7
969,9
970,0
971,1
972,4
973,1
974,3
975,2
976,0
977,8
978,1
979,7
980,2
981,8
982,1
983,8
984,1
985,8
986,7
987,8
988,8
989,6
990,1
991,2
992,0
993,1
994,0
995,1
996,8
997,4
998,8
999,9
1000,8
1001,2
1002,7
1003,4
1004,8
1005,5
1006,3
1007,9
1008,0
1009,4
1010,0
1011,9
1012,5
1013,8
1014,2
1015,6
1016,7
1017,7
1018,0
1019,4
1020,7
1021,3
1022,8
1023,1
1024,0
1025,4
1026,4
1027,8
1028,6
1029,6
1030,0
1031,5
1032,6
1033,6
1034,3
1035,0
1036,8
1037,3
1038,1
1039,7
1040,8
1041,9
1042,3
1043,5
1044,3
1045,0
1046,9
1047,1
1048,0
1049,3
1050,3
1051,2
1052,3
1053,7
1054,6
1055,1
1056,4
1057,1
1058,8
1059,0
1060,4
1061,0
1062,5
1063,4
1064,2
1065,1
1066,7
1067,4
1068,5
1069,2
1070,6
1071,3
1072,8
1073,7
1074,5
1075,5
1076,9
1077,3
1078,4
1079,4
1080,4
1081,4
1082,1
1083,9
1084,4
1085,1
1086,3
1087,8
1088,1
1089,2
1090,5
1091,0
1092,5
1093,3
1094,9
1095,2
1096,8
1097,6
1098,3
1099,2
1100,1
1101,6
1102,9
1103,9
1104,6
1105,1
1106,6
1107,0
1108,5
1109,4
1110,7
1111,8
1112,4
1113,8
1114,5
1115,2
1116,8
1117,6
1118,7
1119,8
1120,6
1121,3
1122,9
1123,0
1124,0
1125,6
1126,1
1127,7
1128,8
1129,9
1130,4
1131,9
1132,8
1133,3
1134,9
1135,6
1136,7
1137,3
1138,5
1139,4
1140,1
1141,6
1142,5
1143,2
1144,9
1145,0
1146,6
1147,4
1148,7
1149,9
1150,3
1151,1
1152,9
1153,9
1154,6
1155,2
1156,1
1157,3
1158,6
1159,3
1160,7
1161,2
1162,3
1163,8
1164,6
1165,9
1166,5
1167,5
1168,8
1169,6
1170,7
1171,4
1172,1
1173,3
1174,2
1175,1
1176,2
1177,7
1178,7
1179,6
1180,4
1181,0
1182,9
1183,8
1184,0
1185,0
1186,3
1187,5
1188,5
1189,0
1190,9
1191,2
1192,9
1193,8
1194,0
1195,7
1196,2
1197,0
1198,7
1199,5
1200,2
1201,0
1202,5
1203,3
1204,9
1205,5
1206,2
1207,9
1208,2
1209,8
1210,9
1211,4
1212,6
1213,0
1214,0
1215,1
1216,8
1217,7
1218,1
1219,5
1220,7
1221,1
1222,5
1223,4
1224,0
1225,6
1226,4
1227,9
1228,0
1229,2
1230,5
1231,5
1232,8
1233,1
1234,3
1235,7
1236,6
1237,9
1238,6
1239,2
1240,4
1241,3
1242,5
1243,5
1244,6
1245,5
1246,4
1247,5
1248,6
1249,6
1250,7
1251,7
1252,3
1253,3
1254,2
1255,6
1256,1
1257,2
1258,1
1259,7
1260,3
1261,4
1262,1
1263,1
1264,1
1265,6
1266,7
1267,6
1268,4
1269,4
1270,9
1271,2
1272,2
1273,6
1274,6
1275,6
1276,9
1277,2
1278,3
1279,6
1280,2
1281,4
1282,5
1283,3
1284,6
1285,6
1286,5
1287,2
1288,7
1289,1
1290,8
1291,4
1292,3
1293,9
1294,8
1295,3
1296,4
1297,8
1298,9
1299,8
1300,1
1301,9
1302,7
1303,6
1304,4
1305,6
1306,2
1307,8
1308,3
1309,9
1310,9
1311,4
1312,2
1313,1
1314,8
1315,2
1316,3
1317,9
1318,8
1319,3
1320,8
1321,1
1322,6
1323,1
1324,7
1325,4
1326,9
1327,7
1328,0
1329,6
1330,6
1331,0
1332,0
1333,4
1334,4
1335,3
1336,2
1337,2
1338,8
1339,8
1340,2
1341,2
1342,2
1343,0
1344,9
1345,8
1346,3
1347,4
1348,7
1349,6
1350,8
1351,3
1352,6
1353,4
1354,9
1355,3
1356,4
1357,4
1358,3
1359,2
1360,2
1361,6
1362,5
1363,1
1364,8
1365,9
1366,0
1367,4
1368,4
1369,8
1370,9
1371,4
1372,8
1373,7
1374,5
1375,0
1376,7
1377,5
1378,6
1379,2
1380,3
1381,5
1382,8
1383,2
1384,1
1385,6
1386,8
1387,5
1388,5
1389,5
1390,8
1391,4
1392,4
1393,0
1394,5
1395,5
1396,4
1397,3
1398,9
1399,1
1400,9
1401,8
1402,6
1403,3
1404,1
1405,8
1406,1
1407,1
1408,3
1409,2
1410,9
1411,8
1412,6
1413,6
1414,5
1415,8
1416,6
1417,6
1418,1
1419,6
1420,5
1421,3
1422,8
1423,6
1424,0
1425,1
1426,2
1427,1
1428,8
1429,5
1430,4
1431,3
1432,4
1433,0
1434,6
1435,1
1436,0
1437,3
1438,0
1439,0
1440,7
1441,2
1442,5
1443,6
1444,6
1445,7
1446,9
1447,7
1448,6
1449,9
1450,8
1451,6
1452,4
1453,3
1454,3
1455,9
1456,7
1457,2
1458,0
1459,6
1460,5
1461,5
1462,7
1463,8
1464,8
1465,4
1466,3
1467,2
1468,6
1469,3
1470,6
1471,1
1472,8
1473,6
1474,6
1475,6
1476,3
1477,1
1478,3
1479,9
1480,1
1481,9
1482,8
1483,9
1484,4
1485,6
1486,7
1487,1
1488,1
1489,8
1490,5
1491,0
1492,8
1493,5
1494,0
1495,5
1496,8
1497,4
1498,8
1499,3
1500,5
1501,8
1502,7
1503,8
1504,5
1505,4
1506,2
1507,1
1508,0
1509,9
1510,0
1511,3
1512,6
1513,7
1514,5
1515,6
1516,0
1517,6
1518,4
1519,4
1520,7
1521,4
1522,9
1523,8
1524,8
1525,4
1526,0
1527,9
1528,2
1529,6
1530,6
1531,1
1532,6
1533,2
1534,9
1535,7
1536,1
1537,7
1538,2
1539,8
1540,1
1541,1
1542,2
1543,8
1544,9
1545,6
1546,9
1547,8
1548,4
1549,4
1550,4
1551,1
1552,8
1553,2
1554,6
1555,1
1556,7
1557,4
1558,4
1559,2
1560,7
1561,5
1562,3
1563,2
1564,4
1565,8
1566,4
1567,5
1568,8
1569,5
1570,4
1571,8
1572,9
1573,1
1574,6
1575,7
1576,4
1577,5
1578,6
1579,0
1580,2
1581,0
1582,8
1583,8
1584,5
1585,8
1586,5
1587,9
1588,2
1589,5
1590,4
1591,8
1592,3
1593,1
1594,8
1595,8
1596,0
1597,3
1598,0
1599,2
1600,5
1601,8
1602,8
1603,4
1604,7
1605,9
1606,1
1607,2
1608,7
1609,1
1610,2
1611,0
1612,0
1613,6
1614,1
1615,6
1616,8
1617,7
1618,6
1619,8
1620,6
1621,0
1622,8
1623,5
1624,8
1625,1
1626,0
1627,1
1628,0
1629,4
1630,5
1631,3
1632,0
1633,0
1634,6
1635,4
1636,6
1637,8
1638,5
1639,2
1640,2
1641,7
1642,1
1643,6
1644,8
1645,3
1646,0
1647,1
1648,1
1649,6
1650,8
1651,2
1652,8
1653,5
1654,9
1655,8
1656,8
1657,1
1658,5
1659,3
1660,0
1661,9
1662,8
1663,6
1664,8
1665,2
1666,9
1667,9
1668,7
1669,3
1670,1
1671,4
1672,4
1673,8
1674,3
1675,7
1676,7
1677,2
1678,8
1679,3
1680,8
1681,2
1682,1
1683,0
1684,5
1685,1
1686,9
1687,6
1688,4
1689,2
1690,7
1691,3
1692,9
1693,1
1694,7
1695,5
1696,1
1697,1
1698,7
1699,8
1700,8
1701,3
1702,8
1703,7
1704,2
1705,5
1706,7
1707,4
1708,6
1709,8
1710,8
1711,4
1712,9
1713,1
1714,1
1715,5
1716,8
1717,4
1718,3
1719,7
1720,1
1721,6
1722,8
1723,2
1724,2
1725,7
1726,8
1727,1
1728,5
1729,2
1730,6
1731,0
1732,7
1733,2
1734,6
1735,1
1736,0
1737,4
1738,0
1739,3
1740,7
1741,9
1742,8
1743,6
1744,1
1745,9
1746,4
1747,3
1748,1
1749,9
1750,7
1751,3
1752,9
1753,9
1754,7
1755,5
1756,0
1757,4
1758,5
1759,8
1760,5
1761,0
1762,5
1763,9
1764,7
1765,4
1766,6
1767,0
1768,9
1769,6
1770,0
1771,9
1772,9
1773,2
1774,2
1775,1
1776,9
1777,4
1778,1
1779,2
1780,8
1781,5
1782,9
1783,9
1784,9
1785,8
1786,6
1787,6
1788,4
1789,6
1790,6
1791,6
1792,1
1793,4
1794,9
1795,0
1796,4
1797,3
1798,6
1799,9
1800,3
1801,8
1802,6
1803,1
1804,5
1805,3
1806,1
1807,9
1808,0
1809,4
1810,5
1811,2
1812,5
1813,1
1814,9
1815,0
1816,6
1817,6
1818,2
1819,1
1820,6
1821,4
1822,2
1823,0
1824,3
1825,8
1826,2
1827,3
1828,6
1829,8
1830,0
1831,8
1832,1
1833,5
1834,1
1835,8
1836,3
1837,6
1838,1
1839,3
1840,9
1841,6
1842,6
1843,4
1844,4
1845,6
1846,4
1847,1
1848,1
1849,6
1850,7
1851,2
1852,8
1853,0
1854,1
1855,2
1856,9
1857,1
1858,1
1859,1
1860,4
1861,5
1862,5
1863,8
1864,9
1865,4
1866,7
1867,7
1868,1
1869,1
1870,9
1871,4
1872,2
1873,2
1874,8
1875,0
1876,6
1877,5
1878,5
1879,8
1880,3
1881,3
1882,9
1883,9
1884,6
1885,6
1886,9
1887,9
1888,4
1889,2
1890,3
1891,8
1892,0
1893,4
1894,6
1895,0
1896,8
1897,6
1898,6
1899,5
1900,8
1901,8
1902,3
1903,3
1904,7
1905,2
1906,8
1907,9
1908,7
1909,9
1910,3
1911,4
1912,4
1913,1
1914,5
1915,2
1916,1
1917,5
1918,9
1919,8
1920,0
1921,2
1922,8
1923,5
1924,8
1925,2
1926,3
1927,3
1928,2
1929,9
1930,1
1931,6
1932,3
1933,6
1934,5
1935,1
1936,8
1937,2
1938,2
1939,3
1940,9
1941,9
1942,4
1943,6
1944,1
1945,6
1946,6
1947,7
1948,3
1949,0
1950,2
1951,8
1952,4
1953,8
1954,9
1955,5
1956,6
1957,7
1958,5
1959,9
1960,5
1961,8
1962,6
1963,2
1964,6
1965,5
1966,3
1967,8
1968,2
1969,6
1970,9
1971,2
1972,0
1973,3
1974,5
1975,2
1976,3
1977,3
1978,7
1979,0
1980,1
1981,5
1982,3
1983,9
1984,7
1985,4
1986,8
1987,8
1988,4
1989,4
1990,3
1991,4
1992,8
1993,8
1994,2
1995,1
1996,2
1997,5
1998,1
1999,6
2000,2
2001,2
2002,6
2003,0
2004,6
2005,5
2006,6
2007,8
2008,2
2009,6
2010,0
2011,9
2012,2
2013,8
2014,9
2015,3
2016,0
2017,9
2018,1
2019,0
2020,0
2021,4
2022,0
2023,6
2024,4
2025,3
2026,5
2027,7
2028,7
2029,2
2030,5
2031,3
2032,3
2033,8
2034,7
2035,7
2036,7
2037,6
2038,6
2039,3
2040,3
2041,1
2042,6
2043,6
2044,6
2045,2
2046,2
2047,1
2048,0
2049,9
2050,1
2051,6
2052,1
2053,0
2054,9
2055,7
2056,9
2057,9
2058,6
2059,5
2060,3
2061,2
2062,1
2063,4
2064,1
2065,0
2066,9
2067,5
2068,6
2069,8
2070,2
2071,4
2072,6
2073,3
2074,0
2075,6
2076,2
2077,2
2078,7
2079,1
2080,8
2081,9
2082,0
2083,0
2084,9
2085,5
2086,3
2087,8
2088,5
2089,4
2090,1
2091,2
2092,4
2093,5
2094,4
2095,2
2096,9
2097,1
2098,5
2099,1
2100,4
2101,6
2102,6
2103,0
2104,4
2105,4
2106,9
2107,6
2108,1
2109,4
2110,4
2111,6
2112,6
2113,4
2114,8
2115,1
2116,0
2117,9
2118,2
2119,1
2120,8
2121,9
2122,5
2123,8
2124,5
2125,7
2126,9
2127,9
2128,4
2129,0
2130,5
2131,9
2132,0
2133,0
2134,6
2135,4
2136,6
2137,0
2138,2
2139,4
2140,4
2141,9
2142,6
2143,5
2144,9
2145,5
2146,8
2147,2
2148,3
2149,8
2150,5
2151,8
2152,8
2153,9
2154,0
2155,9
2156,1
2157,3
2158,0
2159,6
2160,4
2161,7
2162,2
2163,9
2164,2
2165,1
2166,4
2167,6
2168,7
2169,7
2170,8
2171,1
2172,4
2173,2
2174,5
2175,6
2176,9
2177,3
2178,2
2179,4
2180,8
2181,7
2182,2
2183,1
2184,0
2185,8
2186,9
2187,7
2188,4
2189,0
2190,8
2191,8
2192,8
2193,8
2194,2
2195,2
2196,1
2197,2
2198,7
2199,5
2200,0
2201,6
2202,1
2203,7
2204,1
2205,1
2206,6
2207,3
2208,7
2209,7
2210,6
2211,4
2212,2
2213,6
2214,7
2215,9
2216,4
2217,5
2218,3
2219,2
2220,9
2221,8
2222,0
2223,8
2224,7
2225,7
2226,8
2227,4
2228,6
2229,5
2230,6
2231,8
2232,1
2233,6
2234,1
2235,7
2236,7
2237,6
2238,4
2239,0
2240,2
2241,8
2242,1
2243,6
2244,1
2245,3
2246,0
2247,8
2248,8
2249,0
2250,1
2251,7
2252,9
2253,4
2254,4
2255,3
2256,2
2257,1
2258,4
2259,2
2260,1
2261,2
2262,9
2263,9
2264,9
2265,3
2266,8
2267,3
2268,3
2269,7
2270,2
2271,7
2272,1
2273,0
2274,2
2275,6
2276,4
2277,2
2278,8
2279,3
2280,4
2281,9
2282,1
2283,9
2284,8
2285,2
2286,9
2287,6
2288,2
2289,9
2290,6
2291,7
2292,0
2293,0
2294,6
2295,4
2296,0
2297,5
2298,0
2299,7
2300,1
2301,1
2302,2
2303,4
2304,2
2305,0
2306,8
2307,9
2308,2
2309,9
2310,0
2311,5
2312,4
2313,1
2314,9
2315,3
2316,2
2317,4
2318,5
2319,5
2320,3
2321,4
2322,4
2323,4
2324,7
2325,5
2326,4
2327,6
2328,9
2329,3
2330,1
2331,3
2332,9
2333,3
2334,6
2335,8
2336,2
2337,4
2338,6
2339,8
2340,3
2341,3
2342,9
2343,6
2344,9
2345,8
2346,2
2347,8
2348,5
2349,6
2350,2
2351,1
2352,1
2353,3
2354,4
2355,0
2356,6
2357,0
2358,3
2359,7
2360,9
2361,6
2362,5
2363,6
2364,1
2365,8
2366,1
2367,8
2368,6
2369,2
2370,0
2371,6
2372,2
2373,7
2374,9
2375,3
2376,1
2377,1
2378,6
2379,8
2380,7
2381,4
2382,8
2383,5
2384,2
2385,0
2386,4
2387,2
2388,7
2389,8
2390,0
2391,3
2392,8
2393,8
2394,6
2395,6
2396,1
2397,1
2398,1
2399,7
2400,8
2401,1
2402,9
2403,4
2404,0
2405,5
2406,3
2407,2
2408,0
2409,9
2410,8
2411,0
2412,8
2413,1
2414,3
2415,8
2416,7
2417,8
2418,3
2419,7
2420,8
2421,3
2422,6
2423,2
2424,0
2425,5
2426,4
2427,8
2428,9
2429,2
2430,7
2431,3
2432,4
2433,8
2434,6
2435,7
2436,6
2437,5
2438,5
2439,9
2440,0
2441,5
2442,1
2443,6
2444,4
2445,1
2446,8
2447,0
2448,0
2449,0
2450,9
2451,5
2452,4
2453,0
2454,3
2455,7
2456,2
2457,3
2458,0
2459,0
2460,0
2461,0
2462,4
2463,2
2464,2
2465,3
2466,4
2467,6
2468,8
2469,8
2470,0
2471,1
2472,1
2473,6
2474,1
2475,2
2476,8
2477,6
2478,0
2479,1
2480,6
2481,6
2482,0
2483,1
2484,8
2485,6
2486,0
2487,1
2488,0
2489,5
2490,9
2491,8
2492,5
2493,6
2494,0
2495,1
2496,4
2497,9
2498,7
2499,8
2500,6
2501,3
2502,9
2503,8
2504,5
2505,7
2506,2
2507,2
2508,3
2509,1
2510,0
2511,3
2512,8
2513,8
2514,3
2515,9
2516,8
2517,2
2518,2
2519,6
2520,0
2521,5
2522,7
2523,1
2524,5
2525,3
2526,6
2527,8
2528,6
2529,0
2530,5
2531,7
2532,0
2533,5
2534,2
2535,1
2536,1
2537,3
2538,5
2539,2
2540,2
2541,1
2542,1
2543,9
2544,8
2545,8
2546,8
2547,7
2548,4
2549,8
2550,4
2551,6
2552,3
2553,4
2554,6
2555,3
2556,6
2557,8
2558,1
2559,5
2560,8
2561,1
2562,2
2563,8
2564,4
2565,7
2566,4
2567,6
2568,6
2569,8
2570,6
2571,0
2572,8
2573,1
2574,3
2575,6
2576,1
2577,4
2578,2
2579,5
2580,1
2581,8
2582,4
2583,3
2584,3
2585,2
2586,6
2587,9
2588,1
2589,1
2590,8
2591,6
2592,3
2593,2
2594,9
2595,9
2596,9
2597,0
2598,2
2599,1
2600,6
2601,8
2602,2
2603,7
2604,1
2605,9
2606,7
2607,8
2608,5
2609,9
2610,7
2611,1
2612,0
2613,3
2614,3
2615,4
2616,3
2617,5
2618,9
2619,9
2620,7
2621,0
2622,9
2623,4
2624,2
2625,5
2626,6
2627,5
2628,5
2629,4
2630,5
2631,6
2632,4
2633,0
2634,3
2635,3
2636,1
2637,2
2638,5
2639,6
2640,1
2641,8
2642,6
2643,0
2644,2
2645,1
2646,6
2647,0
2648,2
2649,4
2650,8
2651,4
2652,4
2653,4
2654,1
2655,1
2656,2
2657,1
2658,4
2659,9
2660,2
2661,2
2662,2
2663,9
2664,1
2665,1
2666,3
2667,1
2668,3
2669,8
2670,0
2671,6
2672,0
2673,5
2674,0
2675,4
2676,0
2677,9
2678,0
2679,2
2680,6
2681,2
2682,6
2683,7
2684,8
2685,1
2686,3
2687,1
2688,1
2689,5
2690,2
2691,0
2692,8
2693,8
2694,4
2695,9
2696,3
2697,4
2698,6
2699,6
2700,0
2701,2
2702,6
2703,3
2704,7
2705,0
2706,9
2707,1
2708,3
2709,4
2710,2
2711,0
2712,3
2713,5
2714,8
2715,8
2716,8
2717,0
2718,2
2719,8
2720,8
2721,3
2722,7
2723,4
2724,9
2725,6
2726,0
2727,3
2728,7
2729,7
2730,6
2731,9
2732,0
2733,0
2734,2
2735,9
2736,8
2737,9
2738,7
2739,8
2740,9
2741,1
2742,5
2743,6
2744,0
2745,9
2746,6
2747,8
2748,4
2749,9
2750,9
2751,8
2752,6
2753,3
2754,1
2755,1
2756,1
2757,0
2758,8
2759,9
2760,1
2761,2
2762,8
2763,6
2764,4
2765,5
2766,4
2767,0
2768,2
2769,6
2770,3
2771,1
2772,3
2773,9
2774,6
2775,3
2776,8
2777,6
2778,5
2779,6
2780,2
2781,0
2782,1
2783,8
2784,6
2785,7
2786,2
2787,8
2788,6
2789,4
2790,6
2791,2
2792,2
2793,1
2794,1
2795,0
2796,6
2797,6
2798,9
2799,6
2800,1
2801,8
2802,1
2803,0
2804,9
2805,7
2806,0
2807,3
2808,5
2809,9
2810,4
2811,1
2812,2
2813,8
2814,3
2815,5
2816,8
2817,6
2818,2
2819,6
2820,5
2821,9
2822,3
2823,9
2824,6
2825,5
2826,4
2827,1
2828,1
2829,8
2830,1
2831,6
2832,1
2833,2
2834,6
2835,9
2836,3
2837,9
2838,0
2839,8
2840,5
2841,2
2842,4
2843,1
2844,6
2845,1
2846,2
2847,8
2848,6
2849,7
2850,2
2851,7
2852,2
2853,5
2854,7
2855,6
2856,9
2857,4
2858,2
2859,3
2860,8
2861,8
2862,9
2863,3
2864,5
2865,3
2866,8
2867,2
2868,0
2869,2
2870,9
2871,3
2872,7
2873,0
2874,2
2875,6
2876,3
2877,3
2878,4
2879,8
2880,0
2881,9
2882,0
2883,6
2884,8
2885,1
2886,2
2887,9
2888,1
2889,9
2890,9
2891,1
2892,9
2893,9
2894,6
2895,0
2896,2
2897,2
2898,6
2899,4
2900,6
2901,6
2902,2
2903,1
2904,2
2905,0
2906,2
2907,1
2908,0
2909,3
2910,6
2911,2
2912,1
2913,2
2914,8
2915,3
2916,8
2917,1
2918,5
2919,9
2920,1
2921,1
2922,9
2923,6
2924,9
2925,2
2926,2
2927,3
2928,7
2929,4
2930,7
2931,2
2932,0
2933,3
2934,3
2935,6
2936,4
2937,8
2938,4
2939,2
2940,3
2941,3
2942,6
2943,3
2944,3
2945,8
2946,6
2947,9
2948,8
2949,9
2950,0
2951,6
2952,1
2953,5
2954,8
2955,8
2956,1
2957,6
2958,8
2959,5
2960,1
2961,5
2962,2
2963,1
